id	normCarbs	normFat	normProtein	cluster
58	0.0	0.002582496413199426	0.9974175035868006	1
55	0.0	0.12442396313364054	0.8755760368663594	1
48	0.0	0.4563894523326572	0.5436105476673428	1
54	0.0	0.40178571428571425	0.5982142857142857	1
79	0.027586206896551724	0.27487684729064044	0.6975369458128079	1
77	0.07192807192807192	0.33266733266733267	0.5954045954045953	1
83	0.03429796355841372	0.12540192926045016	0.8403001071811361	1
82	0.0	0.22111010009099183	0.7788898999090081	1
80	0.014773776546629733	0.3573407202216066	0.6278855032317636	1
84	0.013407821229050279	0.15083798882681565	0.8357541899441341	1
1448	0.007380073800738008	0.3321033210332104	0.6605166051660517	1
67	0.0	0.4119922630560928	0.5880077369439072	1
69	0.0	0.23809523809523808	0.7619047619047619	1
1449	0.014184397163120567	0.2553191489361702	0.7304964539007092	1
70	0.0	0.27395715896279593	0.7260428410372041	1
74	0.0	0.20769230769230768	0.7923076923076924	1
1450	0.0100418410041841	0.26359832635983266	0.7263598326359832	1
1451	0.06355140186915888	0.1514018691588785	0.7850467289719626	1
941	0.0	0.3798925556408288	0.6201074443591711	1
19	0.0752823086574655	0.10163111668757843	0.8230865746549562	1
7	0.0	0.3853904282115869	0.6146095717884131	1
33	0.36177474402730375	0.2150170648464164	0.42320819112627994	1
924	0.0	0.17857142857142858	0.8214285714285714	1
923	0.0	0.1794871794871795	0.8205128205128205	1
922	0.0	0.2795031055900621	0.7204968944099379	1
921	0.0	0.32197614991482115	0.6780238500851788	1
928	0.0	0.26627218934911245	0.7337278106508875	1
927	0.0	0.16147308781869688	0.8385269121813032	1
925	0.0	0.3712062256809338	0.6287937743190661	1
931	0.023501762632197415	0.07403055229142186	0.9024676850763808	1
933	0.0	0.4788540245566166	0.5211459754433834	1
932	0.0	0.23725834797891038	0.7627416520210897	1
934	0.0	0.06419400855920114	0.9358059914407989	1
938	0.0	0.33582089552238803	0.664179104477612	1
248	0.0	0.4362657091561939	0.563734290843806	1
249	0.0	0.5073720728534259	0.49262792714657416	1
263	0.24123422159887797	0.06311360448807854	0.6956521739130436	1
261	0.21472392638036808	0.05521472392638037	0.7300613496932515	1
260	0.058027079303675046	0.4700193423597679	0.471953578336557	1
255	0.010801080108010801	0.44554455445544555	0.5436543654365437	1
268	0.0	0.1658986175115207	0.8341013824884792	1
776	0.008802816901408451	0.4911971830985916	0.5	1
99	0.0	0.1111111111111111	0.8888888888888888	1
286	0.0	0.23478260869565218	0.7652173913043478	1
97	0.0	0.2303317535545024	0.7696682464454977	1
298	0.010704727921498663	0.29705619982158793	0.6922390722569135	1
312	0.0	0.06733167082294264	0.9326683291770573	1
316	0.05029337803855826	0.2187761944677284	0.7309304274937134	1
317	0.11278952668680765	0.3353474320241692	0.5518630412890232	1
318	0.0	0.08166969147005444	0.9183303085299456	1
319	0.0	0.4844720496894411	0.515527950310559	1
592	0.08695652173913043	0.0	0.9130434782608695	1
300	0.0	0.11688311688311688	0.8831168831168831	1
305	0.0	0.0	1.0	1
331	0.2983050847457627	0.2745762711864407	0.4271186440677966	1
321	0.0	0.08256880733944955	0.9174311926605504	1
320	0.014947683109118086	0.4708520179372197	0.5142002989536621	1
352	0.2731707317073171	0.21951219512195122	0.5073170731707317	1
341	0.05809128630705394	0.03734439834024896	0.9045643153526971	1
351	0.0	0.2707383773928897	0.7292616226071102	1
549	0.0279441117764471	0.23353293413173654	0.7385229540918163	1
548	0.026468155500413565	0.36476426799007444	0.608767576509512	1
1109	0.0	0.0	1.0	1
919	0.0	0.2997438087105039	0.7002561912894962	1
918	0.0	0.17857142857142858	0.8214285714285714	1
913	0.04040404040404041	0.45454545454545453	0.5050505050505051	1
910	0.02575896964121435	0.09107635694572218	0.8831646734130635	1
914	0.013407821229050279	0.15083798882681565	0.8357541899441341	1
908	0.0	0.08990011098779134	0.9100998890122087	1
907	0.0	0.3501945525291829	0.6498054474708171	1
909	0.0	0.03953147877013177	0.9604685212298681	1
905	0.0	0.512630014858841	0.487369985141159	1
109	0.0	0.3577106518282989	0.6422893481717011	1
105	0.0	0.0	1.0	1
106	0.0	0.2884615384615385	0.7115384615384616	1
506	0.010802052389954091	0.03645692681609506	0.9527410207939508	1
118	0.030160226201696512	0.48350612629594725	0.48633364750235625	1
110	0.0	0.18435754189944137	0.8156424581005587	1
111	0.0	0.1864406779661017	0.8135593220338984	1
112	0.0	0.3577981651376147	0.6422018348623852	1
1346	0.0	0.4008097165991903	0.5991902834008097	1
1347	0.3118908382066277	0.2982456140350877	0.38986354775828463	1
1342	0.0	0.5130641330166271	0.486935866983373	1
1140	0.026468155500413565	0.36476426799007444	0.608767576509512	1
1141	0.0	0.20769230769230768	0.7923076923076924	1
1171	0.0	0.2	0.7999999999999999	1
1170	0.0	0.18685121107266436	0.8131487889273357	1
869	0.3215434083601286	0.14469453376205788	0.5337620578778135	1
873	0.03429796355841372	0.12540192926045016	0.8403001071811361	1
874	0.0709010339734121	0.06646971935007386	0.862629246676514	1
876	0.0	0.2285983066792098	0.7714016933207902	1
877	0.03921568627450981	0.14438502673796794	0.8163992869875223	1
878	0.0	0.40298507462686567	0.5970149253731344	1
879	0.0	0.09451575262543759	0.9054842473745625	1
602	0.09876543209876543	0.1111111111111111	0.7901234567901234	1
814	0.004004004004004004	0.4954954954954955	0.5005005005005004	1
813	0.012779552715654952	0.3738019169329074	0.6134185303514377	1
5007	0.0	0.3435114503816794	0.6564885496183206	1
5008	0.0	0.2997438087105039	0.7002561912894962	1
5005	0.0	0.1794871794871795	0.8205128205128205	1
5006	0.0	0.16147308781869688	0.8385269121813032	1
5009	0.0	0.2997438087105039	0.7002561912894962	1
5010	0.0	0.3712062256809338	0.6287937743190661	1
5012	0.0	0.32197614991482115	0.6780238500851788	1
5002	0.0	0.1159563924677899	0.8840436075322101	1
5001	0.0	0.09989909182643794	0.900100908173562	1
5004	0.0	0.1237721021611002	0.8762278978388999	1
5003	0.0	0.09127789046653144	0.9087221095334685	1
143	0.0341005967604433	0.3145780051150895	0.6513213981244672	1
144	0.13445378151260504	0.226890756302521	0.6386554621848739	1
145	0.14263074484944532	0.21394611727416799	0.6434231378763867	1
146	0.07407407407407407	0.24637681159420288	0.679549114331723	1
131	0.0	0.3907083015993907	0.6092916984006093	1
130	0.021238938053097345	0.33451327433628325	0.6442477876106194	1
129	0.03921568627450981	0.14438502673796794	0.8163992869875223	1
127	0.0	0.5118210862619809	0.4881789137380192	1
128	0.01547987616099071	0.3622291021671826	0.6222910216718266	1
123	0.0	0.018036072144288578	0.9819639278557114	1
142	0.035424354243542434	0.31217712177121776	0.6523985239852399	1
136	0.0	0.4761290322580645	0.5238709677419355	1
137	0.0	0.46898263027295295	0.5310173697270472	1
683	0.2736156351791531	0.20521172638436483	0.5211726384364821	1
890	0.0	0.03430749682337992	0.96569250317662	1
190	0.039473684210526314	0.2763157894736842	0.6842105263157895	1
386	0.395	0.18	0.425	1
191	0.04612159329140461	0.2830188679245283	0.670859538784067	1
188	0.07407407407407407	0.26315789473684215	0.6627680311890839	1
889	0.39446366782006925	0.06228373702422146	0.5432525951557093	1
187	0.18004866180048662	0.24087591240875914	0.5790754257907542	1
888	0.0	0.06733167082294264	0.9326683291770573	1
189	0.009900990099009901	0.17821782178217824	0.8118811881188118	1
881	0.0	0.022222222222222223	0.9777777777777779	1
880	0.0	0.09045226130653265	0.9095477386934673	1
882	0.0	0.03379224030037546	0.9662077596996245	1
885	0.0	0.4391283751776409	0.5608716248223591	1
887	0.0	0.3756260434056761	0.6243739565943238	1
886	0.0	0.450336071695295	0.5496639283047049	1
199	0.0	0.3083665338645418	0.6916334661354582	1
1557	0.008802816901408451	0.4911971830985916	0.5	1
894	0.0	0.14626218851570966	0.8537378114842904	1
893	0.0	0.03430749682337992	0.96569250317662	1
892	0.0	0.10843373493975904	0.891566265060241	1
891	0.0	0.13912009512485138	0.8608799048751486	1
898	0.06263982102908276	0.4630872483221476	0.4742729306487695	1
897	0.0	0.05172413793103449	0.9482758620689656	1
896	0.0	0.06870229007633587	0.931297709923664	1
895	0.0	0.06601466992665035	0.9339853300733496	1
378	0.0	0.28836424957841483	0.7116357504215852	1
483	0.0	0.15555555555555556	0.8444444444444446	1
471	0.0	0.10638297872340426	0.8936170212765957	1
236	0.0	0.15643105446118194	0.8435689455388181	1
433	0.0	0.49330085261875767	0.5066991473812424	1
240	0.0	0.512630014858841	0.487369985141159	1
431	0.0	0.3343239227340268	0.6656760772659732	1
428	0.02824858757062147	0.4067796610169492	0.5649717514124294	1
425	0.0	0.28699918233851185	0.7130008176614882	1
422	0.0	0.40484429065743943	0.5951557093425606	1
420	0.0	0.39462517680339465	0.6053748231966053	1
421	0.0	0.33749999999999997	0.6625	1
211	0.0	0.2915766738660907	0.7084233261339092	1
218	0.0	0.12840466926070038	0.8715953307392995	1
219	0.04	0.13499999999999998	0.825	1
417	0.0	0.3868194842406877	0.6131805157593123	1
418	0.0	0.47836835599505556	0.5216316440049443	1
419	0.0	0.20143240823634737	0.7985675917636527	1
201	0.0	0.45407503234152646	0.5459249676584734	1
404	0.06655192197360871	0.03614457831325301	0.8973034997131383	1
1293	0.002751031636863824	0.2599724896836314	0.7372764786795049	1
5028	0.0	0.4007067137809187	0.5992932862190813	1
1045	0.10752688172043012	0.31797235023041476	0.5745007680491552	1
1244	0.0	0.4639175257731959	0.5360824742268041	1
1055	0.0	0.2903225806451613	0.7096774193548387	1
1053	0.297979797979798	0.0	0.702020202020202	1
1035	0.0	0.4979508196721312	0.5020491803278688	1
1037	0.0	0.327134404057481	0.672865595942519	1
1039	0.0	0.25552050473186116	0.7444794952681387	1
1038	0.0	0.4796561604584527	0.5203438395415473	1
1040	0.0	0.16071428571428573	0.8392857142857143	1
1042	0.0	0.41931127616475355	0.5806887238352465	1
1043	0.0	0.5144508670520233	0.48554913294797686	1
1028	0.19459459459459458	0.2988416988416988	0.5065637065637065	1
1031	0.08773903262092239	0.0	0.9122609673790777	1
1229	0.17906836055656383	0.2450090744101633	0.5759225650332728	1
989	0.7668231611893584	0.13615023474178403	0.0970266040688576	2
1419	0.9629629629629629	0.0	0.037037037037037035	2
985	0.5973746503120293	0.33118140735958684	0.07144394232838391	2
59	0.8615384615384615	0.059340659340659324	0.07912087912087912	2
984	0.7668231611893584	0.13615023474178403	0.0970266040688576	2
65	0.8461538461538461	0.08653846153846154	0.0673076923076923	2
64	0.6011560693641619	0.1560693641618497	0.24277456647398843	2
63	0.5842696629213483	0.15168539325842695	0.2640449438202247	2
62	0.9761677788369876	0.008579599618684462	0.015252621544327931	2
61	0.8358208955223881	0.04477611940298508	0.11940298507462688	2
60	0.9376854599406528	0.026706231454005934	0.03560830860534124	2
995	0.5524861878453039	0.28839779005524857	0.15911602209944753	2
49	0.8492063492063492	0.07142857142857144	0.07936507936507936	2
990	0.5205577404361816	0.4408294601358599	0.03861279942795853	2
44	0.9629848978383181	0.013325436778205508	0.023689665383476458	2
45	0.5394990366088632	0.19075144508670522	0.2697495183044316	2
992	0.5180787911494873	0.29627630868861304	0.1856449001618996	2
46	0.6	0.0	0.4	2
52	0.9230769230769231	0.02925243770314193	0.047670639219934995	2
51	0.9208633093525179	0.024903154399557276	0.054233536247924735	2
50	0.9501312335958005	0.023622047244094488	0.026246719160104987	2
81	0.9963547995139733	0.0	0.0036452004860267314	2
86	0.6983105390185036	0.12791633145615447	0.1737731295253419	2
85	0.5079207920792079	0.21386138613861383	0.27821782178217824	2
979	0.9500000000000001	0.0	0.049999999999999996	2
68	0.5881397238017873	0.1389114541023558	0.272948822095857	2
71	0.7132104853361018	0.15182974305735789	0.13495977160654035	2
76	0.7129337539432177	0.19873817034700314	0.08832807570977917	2
18	0.8967032967032966	0.05934065934065934	0.04395604395604396	2
17	0.5875	0.1125	0.3	2
15	0.8188976377952756	0.07086614173228346	0.11023622047244093	2
14	0.9058402860548271	0.03218116805721096	0.06197854588796186	2
745	0.5215469613259669	0.3281767955801105	0.15027624309392265	2
20	0.8630393996247655	0.08442776735459663	0.052532833020637895	2
743	0.5192519251925193	0.3267326732673267	0.154015401540154	2
21	0.4784313725490196	0.10588235294117646	0.4156862745098039	2
5	0.8363636363636363	0.09818181818181818	0.06545454545454546	2
4	0.9351432880844646	0.04072398190045249	0.024132730015082957	2
1	0.9081597814953908	0.05223625810856947	0.0396039603960396	2
3	0.9027777777777778	0.0625	0.034722222222222224	2
2	0.6942148760330578	0.07438016528925619	0.2314049586776859	2
9	0.6137566137566138	0.04761904761904762	0.33862433862433866	2
8	0.6199261992619927	0.09963099630996308	0.28044280442804426	2
10	0.8163265306122449	0.036734693877551024	0.1469387755102041	2
36	0.8632098765432099	0.08444444444444443	0.05234567901234568	2
34	0.6495726495726496	0.07692307692307693	0.27350427350427353	2
37	0.4874551971326165	0.0967741935483871	0.4157706093189964	2
42	1.0	0.0	0.0	2
43	0.8905539202568906	0.031308536259031315	0.07813754348407814	2
40	0.6489675516224189	0.2920353982300885	0.058997050147492625	2
41	0.9555555555555555	0.0	0.044444444444444446	2
23	0.49411764705882355	0.10588235294117647	0.39999999999999997	2
22	0.7114624505928854	0.17786561264822134	0.11067193675889327	2
25	0.6947309729579035	0.06774463339838305	0.23752439364371342	2
24	0.8404371584699453	0.05901639344262294	0.10054644808743167	2
27	0.731829573934837	0.06766917293233082	0.2005012531328321	2
26	0.6881720430107527	0.0967741935483871	0.21505376344086022	2
29	0.7304147465437787	0.05184331797235022	0.2177419354838709	2
28	0.7080745341614907	0.05590062111801242	0.23602484472049687	2
734	0.5787234042553191	0.21702127659574466	0.2042553191489362	2
735	0.687603305785124	0.0743801652892562	0.23801652892561984	2
737	0.5428253615127919	0.3103448275862069	0.14682981090100108	2
738	0.5414847161572052	0.31441048034934493	0.14410480349344976	2
739	0.53125	0.3214285714285714	0.14732142857142855	2
30	0.7357512953367875	0.046632124352331605	0.21761658031088082	2
31	0.7147766323024055	0.09278350515463916	0.1924398625429553	2
732	0.8592321755027422	0.049360146252285186	0.09140767824497258	2
733	0.687603305785124	0.0743801652892562	0.23801652892561984	2
251	0.5295774647887325	0.07605633802816901	0.39436619718309857	2
243	0.7681498829039811	0.063231850117096	0.1686182669789227	2
790	0.7698744769874477	0.11297071129707112	0.11715481171548117	2
791	0.782608695652174	0.09782608695652174	0.11956521739130437	2
796	0.5652173913043478	0.09782608695652173	0.33695652173913043	2
795	0.5915492957746479	0.1267605633802817	0.2816901408450704	2
272	0.798175598631699	0.13340935005701254	0.06841505131128849	2
280	0.9367369589345171	0.023307436182019976	0.03995560488346282	2
278	0.46258503401360546	0.18367346938775508	0.35374149659863946	2
275	0.6384364820846905	0.08794788273615634	0.2736156351791531	2
276	0.473469387755102	0.1836734693877551	0.34285714285714286	2
279	0.8178137651821862	0.10931174089068825	0.07287449392712551	2
484	0.6316329146372724	0.15918995129453986	0.2091771340681876	2
485	0.7017937219730943	0.030269058295964126	0.2679372197309417	2
90	0.7962760131434831	0.019715224534501644	0.18400876232201535	2
95	0.9133425034387895	0.037138927097661624	0.04951856946354883	2
96	0.9097651421508035	0.05562422744128554	0.034610630407911	2
93	0.6666666666666666	0.0	0.3333333333333333	2
94	0.8949771689497716	0.0684931506849315	0.0365296803652968	2
91	0.96	0.0	0.04	2
92	0.9672131147540983	0.0	0.03278688524590164	2
89	0.8147692307692308	0.027692307692307693	0.15753846153846154	2
88	0.8092485549132947	0.05202312138728324	0.13872832369942195	2
1195	0.9101449275362319	0.08695652173913043	0.002898550724637681	2
580	0.735632183908046	0.13103448275862067	0.13333333333333333	2
573	0.7543698252069918	0.20147194112235514	0.04415823367065318	2
572	0.7227926078028748	0.23496626576708715	0.04224112643003814	2
574	0.7115554248750369	0.24610408703322556	0.04234048809173773	2
564	0.5115089514066495	0.4457102999302488	0.0427807486631016	2
1179	0.7548601232811759	0.22617354196301565	0.01896633475580844	2
310	0.7531219980787706	0.07780979827089338	0.16906820365033623	2
311	0.7741935483870968	0.04682622268470343	0.17898022892819976	2
599	0.7888081786386871	0.07021791767554479	0.1409739036857681	2
594	0.8276234151605072	0.05584030213110332	0.11653628270838955	2
304	0.720417633410673	0.05220417633410673	0.22737819025522046	2
309	0.7209302325581396	0.1794019933554817	0.09966777408637874	2
307	0.6753246753246752	0.11688311688311687	0.20779220779220778	2
308	0.807511737089202	0.04225352112676057	0.1502347417840376	2
306	0.8056537102473498	0.09540636042402825	0.0989399293286219	2
588	0.5225653206650831	0.342042755344418	0.13539192399049882	2
587	0.6254886630179828	0.2181391712275215	0.1563721657544957	2
338	0.9766580214894405	0.010003705075954055	0.013338273434605408	2
330	1.0	0.0	0.0	2
335	0.53125	0.3214285714285714	0.14732142857142855	2
334	0.6270270270270271	0.1945945945945946	0.17837837837837836	2
337	0.9691211401425178	0.02137767220902613	0.00950118764845606	2
336	0.9297297297297297	0.04864864864864864	0.02162162162162162	2
530	0.7102317104920594	0.15230408747721946	0.13746420203072116	2
531	0.8515185601799776	0.040494938132733416	0.1079865016872891	2
532	0.6849504494123069	0.24683106706614427	0.06821848352154875	2
533	0.7331855136733186	0.1574279379157428	0.10938654841093866	2
534	0.8457956724185155	0.03697617091207888	0.11722815666940563	2
535	0.8405417212756663	0.05111402359108781	0.10834425513324596	2
536	0.8460508701472557	0.052208835341365466	0.10174029451137885	2
537	0.7677568549719195	0.10406342913776016	0.12817971589032046	2
538	0.776049766718507	0.11197511664074651	0.11197511664074651	2
539	0.8431590656284761	0.05005561735261402	0.1067853170189099	2
329	0.9130434782608694	0.05590062111801242	0.03105590062111801	2
326	0.7666666666666667	0.18	0.05333333333333334	2
523	0.9078014184397163	0.06382978723404255	0.028368794326241134	2
524	0.7255813953488371	0.1255813953488372	0.14883720930232558	2
527	0.6143867924528302	0.12735849056603774	0.25825471698113206	2
528	0.7437477346864806	0.1402682131206959	0.1159840521928235	2
526	0.511411271541686	0.37307871448532837	0.11551001397298556	2
529	0.7951612903225806	0.07258064516129033	0.132258064516129	2
355	0.9230769230769231	0.02097902097902098	0.055944055944055944	2
361	0.8871595330739299	0.03501945525291829	0.07782101167315175	2
349	0.9	0.0	0.09999999999999999	2
348	0.9199999999999999	0.0	0.08	2
347	0.888888888888889	0.0	0.11111111111111112	2
346	0.9662921348314606	0.0	0.033707865168539325	2
345	0.705103448275862	0.05213793103448276	0.24275862068965517	2
344	0.65	0.08181818181818182	0.2681818181818182	2
343	0.6392479435957698	0.07403055229142186	0.28672150411280845	2
342	0.6331288343558282	0.07730061349693251	0.28957055214723926	2
350	0.9310344827586207	0.0	0.06896551724137931	2
541	0.8465550370573703	0.05682130112544607	0.09662366181718365	2
542	0.8215077605321507	0.05986696230598669	0.11862527716186251	2
1108	0.9961038961038962	0.0	0.003896103896103896	2
1106	0.9060324825986079	0.05220417633410673	0.04176334106728539	2
1107	1.0	0.0	0.0	2
1104	0.9287305122494431	0.03006681514476614	0.04120267260579064	2
1105	0.9250704225352112	0.02535211267605634	0.0495774647887324	2
1110	1.0	0.0	0.0	2
902	0.5830311820159536	0.07179115300942712	0.34517766497461927	2
518	0.8322147651006712	0.020134228187919462	0.14765100671140938	2
515	0.7391304347826086	0.13043478260869565	0.13043478260869565	2
514	0.8289290681502086	0.02753824756606398	0.1435326842837274	2
513	0.5699745547073791	0.20610687022900764	0.22391857506361326	2
1128	0.8454545454545453	0.0818181818181818	0.07272727272727272	2
1129	0.8303571428571428	0.08035714285714285	0.08928571428571427	2
1131	0.7902268760907505	0.07853403141361257	0.131239092495637	2
1130	0.7579661016949152	0.1159322033898305	0.12610169491525425	2
107	0.4163568773234201	0.16728624535315986	0.4163568773234201	2
108	0.5349301397205589	0.23353293413173654	0.23153692614770457	2
103	0.5491990846681922	0.317162471395881	0.13363844393592678	2
104	0.725668920905616	0.044986768597471326	0.22934431049691265	2
101	0.8034188034188033	0.07692307692307691	0.11965811965811966	2
102	0.7102803738317757	0.08411214953271029	0.20560747663551404	2
100	0.8110599078341014	0.12442396313364054	0.06451612903225806	2
1119	0.9725490196078431	0.01764705882352941	0.00980392156862745	2
120	0.6534653465346535	0.08910891089108912	0.25742574257425743	2
500	0.5318158303155717	0.28401448525607864	0.18416968442834974	2
